SEANCE,CODE,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,CAPITAUX
2019-06-05,"714001                   ASSAD                     7,6          7,6",,7.82,7.82,7.82,1001,782.0
2019-06-05,"360035                   ATB                      3,03            3",,2.94,2.94,3.03,103,29.49
2019-06-05,"774001                   ATELIER MEUBLE INT       4,15         4,06",,4.15,4.03,4.15,190213,7668.42
2019-06-05,"470010                   ATL                      1,96         1,96",0.0,1.96,0.0,0.0,0,
2019-06-05,"160015                   ATTIJARI BANK            35,7         35,7",,35.7,35.69,36.26,115820,41373.52
2019-06-05,"661001                   ATTIJARI LEASING        13,15        13,15",,12.9,12.9,12.94,1002,1292.0
2019-06-05,"190060                   BH                      13,57        13,98",,13.9,13.36,13.97,123516,16844.85
2019-06-05,"180045                   BIAT                    115,5        115,5",116116.0,116.0,115.16,117.5,53014,61172.8
2019-06-05,"310060                   BNA                     11,93        11,93",,11.75,11.75,11.99,11052,12984.95
2019-06-05,"220005                   BT                       7,72         7,55",,7.7,7.7,7.72,134410,10375.41
2019-06-05,"759001                   CELLCOM                  1,91         1,89",,1.89,1.89,1.92,424020,8099.28
2019-06-05,"420085                   CIL                     14,61        14,61",,14.8,14.8,15.01,14045,20849.76
2019-06-05,"755001                   CITY CARS               10,85        10,85",1111.0,11.0,11.0,11.0,31,33.0
2019-06-05,767001                   DELICE HOLDING             11           11,,11.01,11.01,11.25,934,1038.33
2019-06-05,"665001                   ELECTROSTAR              1,06         1,06",,1.05,1.0,1.06,3566,365.77
2019-06-05,"741001                   ENNAKL AUTOMOBILES      11,79         11,8",,11.79,11.79,11.79,1002,1179.0
2019-06-05,"721001                   ESSOUKNA                 2,05         2,05",,2.05,2.05,2.05,11,2.05
2019-06-05,"757001                   EURO-CYCLES             16,12        15,72",,15.8,15.8,16.12,39812,6359.51
2019-06-05,"713001                   GIF-FILTER                ,91           ,9",,0.91,0.91,0.91,11,0.91
2019-06-05,"731013                   HANNIBAL LEASE           6,89         6,89",0.0,6.89,0.0,0.0,0,
2019-06-05,"320075                   ICF                    185,15       185,15",185182.0,182.0,179.6,185.0,105,1820.0
2019-06-05,"644001                   MAGASIN GENERAL          33,8         33,8",,34.81,34.81,34.81,501,1740.5
2019-06-05,"100010                   MONOPRIX                 8,94         8,94",,9.15,8.9,9.15,35506933,19341.43
2019-06-05,"762001                   MPBS                     5,77         5,77",,5.8,5.52,5.8,98010,5476.5
2019-06-05,"753001                   ONE TECH HOLDING        15,59        15,55",,15.22,15.22,15.8,21188333,25033.18
2019-06-05,"570001                   POULINA GP HOLDING      11,89        11,89",,11.89,11.89,11.89,1602,1902.4
2019-06-05,761001                   SAH                        10           10,10.011,10.0,9.94,10.1,257626,25758.98
2019-06-05,"110025                   SFBT                    22,89        22,89",,23.1,22.85,23.2,9975972,28991.61
2019-06-05,"659001                   SIAME                    2,68         2,68",0.0,2.68,0.0,0.0,0,
2019-06-05,"400005                   SIMPAR                  31,73        31,73",,32.49,31.81,32.49,2522,8017.48
2019-06-05,"678001                   SOMOCER                  1,05         1,05",,1.05,1.02,1.05,2343412,24220.35
2019-06-05,"729001                   SOPAT                    2,04         2,04",,2.1,2.03,2.1,513910,10487.37
2019-06-05,"653001                   SOTETEL                  6,39         6,58",,6.58,6.39,6.58,145213,9489.08
2019-06-05,"763001                   SOTIPAPIER               6,39         6,37",,6.36,6.36,6.47,1513338,96755.7
2019-06-05,"666001                   SOTRAPIL                 15,1         15,1",,15.47,15.47,15.54,603,931.7
2019-06-05,"658001                   SOTUMAG                  2,49         2,45",,2.46,2.42,2.5,644522,16000.0
2019-06-05,"656001                   SOTUVER                  9,45         9,45",,9.46,9.45,9.6,13129,12500.6
2019-06-05,"606001                   STAR                    138,9        138,9",135135.0,135.0,135.0,135.0,231,3105.0
2019-06-05,"260095                   STB                      3,73         3,73",,3.72,3.72,3.72,1151,427.8
2019-06-05,"744001                   TELNET HOLDING          11,04           11",11.0411,11.0,10.95,11.24,427134,46852.28
2019-06-05,"727001                   TPR                      4,87         4,87",,4.95,4.87,4.95,20878171,2611.69
2019-06-05,"738001                   TUNIS RE                 7,65         7,65",,7.7,7.7,7.7,192,146.3
2019-06-05,"120040                   TUNISAIR                  ,67          ,68",,0.67,0.67,0.68,10886,729.06
2019-06-05,"210090                   TUNISIE LEASING F         9,7          9,7",,9.7,9.7,9.7,1001,970.0
2019-06-05,"769001                   UADH                     1,29         1,29",,1.26,1.26,1.26,11527,1451.52
2019-06-05,"390010                   UIB                     21,35        21,35",,21.3,20.86,21.35,4196,8837.15
2019-06-05,"772001                   UNIMED                   10,4         10,4",,10.39,10.1,10.39,286516,28995.44
2019-06-05,"720001                   WIFACK INT BANK           6,1          6,1",,5.92,5.92,6.0,6384,3778.96
2019-06-05,"230035                   AIR LIQUDE TSIE          87,3           90",,87.3,87.3,87.3,102,873.0
2019-06-05,"380070                   ALKIMIA                  42,1         42,1",0.0,42.1,0.0,0.0,0,
2019-06-05,"655001                   ASSURANCES SALIM        25,68        25,68",0.0,25.68,0.0,0.0,0,
2019-06-05,"300045                   ASTREE                   37,2         37,2",0.0,37.2,0.0,0.0,0,
2019-06-05,"758001                   BEST LEASE               1,85         1,85",0.0,1.85,0.0,0.0,0,
2019-06-05,"130055                   BTE (ADP)                9,55         9,55",0.0,9.55,0.0,0.0,0,
2019-06-05,"735001                   CIMENTS DE BIZERTE       1,17         1,18",,1.17,1.17,1.17,10002,1170.0
2019-06-05,"330090                   ELBENE INDUSTRIE         1,53         1,53",0.0,1.59,0.0,0.0,0,
2019-06-05,"672004                   MODERN LEASING           2,26         2,26",0.0,2.26,0.0,0.0,0,
2019-06-05,250065                   PLAC. TSIE-SICAF           42           42,0.0,42.0,0.0,0.0,0,
2019-06-05,"667001                   SIPHAT                      6         5,96",66.0,6.0,6.0,6.0,303,180.0
2019-06-05,"718001                   SITS                     1,56         1,56",0.0,1.56,0.0,0.0,0,
2019-06-05,"140070                   SPDIT - SICAF             9,3          9,3",0.0,9.3,0.0,0.0,0,
2019-06-05,"664001                   STEQ                     6,55         6,55",0.0,6.84,0.0,0.0,0,
2019-06-05,410020                   TUNINVEST-SICAR             6            6,0.0,6.0,0.0,0.0,0,
2019-06-05,"240050                   UBCI                    23,98        23,98",0.0,23.98,0.0,0.0,0,
2019-06-05,"768001                   ASS MULTI ITTIHAD         3,9         3,99",,4.01,3.9,3.9,41002,15990.0
2019-06-05,"430030                   SITEX                     7,5          7,5",0.0,7.5,0.0,0.0,0,
2019-06-05,"617001                   STE TUN. DU SUCRE       12,37        12,37",0.0,12.37,0.0,0.0,0,
2019-07-05,"725001                   ADWYA                    4,36         4,36",,4.27,4.27,4.27,5127,2186.24
2019-07-05,"340005                   AMEN BANK               25,47        25,47",,25.4,25.2,25.45,10205,25901.8
2019-07-05,730001                   ARTES                       6            6,,5.95,5.85,5.95,84408,49388.5
2019-07-05,"714001                   ASSAD                     7,8         7,82",,7.8,7.8,7.8,3654,2847.0
2019-07-05,"360035                   ATB                      2,94         2,94",,2.81,2.81,2.91,110513,3145.95
2019-07-05,"774001                   ATELIER MEUBLE INT       4,15         4,15",,4.15,4.15,4.15,11,4.15
2019-07-05,"470010                   ATL                      1,96         1,96",,1.97,1.97,1.98,10006,1970.5
2019-07-05,"160015                   ATTIJARI BANK            35,7         35,7",,35.7,35.5,35.7,145114,51655.7
2019-07-05,"661001                   ATTIJARI LEASING         12,9         12,9",,13.24,13.24,13.24,11,13.24
2019-07-05,"190060                   BH                       13,9         13,9",,13.31,13.3,13.6,465121,61952.55
2019-07-05,180045                   BIAT                      116          116,116119.0,119.0,116.0,119.0,953331,12609.25
2019-07-05,"310060                   BNA                     11,75        11,75",,11.8,11.75,11.8,9257,10878.4
2019-07-05,"220005                   BT                        7,7          7,7",0.0,7.7,0.0,0.0,0,
2019-07-05,"759001                   CELLCOM                  1,89         1,89",,1.84,1.84,1.89,33106,
2019-07-05,"420085                   CIL                      14,8         14,8",,15.01,15.01,15.01,2001,3002.0
2019-07-05,755001                   CITY CARS                  11           11,1110.99,10.99,10.99,11.0,1823,2001.08
2019-07-05,"767001                   DELICE HOLDING          11,01        11,01",,11.2,11.2,11.4,1633,1842.2
2019-07-05,"665001                   ELECTROSTAR              1,05         1,05",0.0,1.05,0.0,0.0,0,
2019-07-05,"741001                   ENNAKL AUTOMOBILES      11,78        11,79",,11.78,11.78,11.78,9716,11438.38
2019-07-05,"721001                   ESSOUKNA                 2,05         2,05",,1.99,1.99,2.04,760612,15162.1
2019-07-05,"757001                   EURO-CYCLES              15,8         15,8",,15.83,15.8,16.09,96817,15343.09
2019-07-05,"713001                   GIF-FILTER                ,91          ,91",0.0,0.91,0.0,0.0,0,
2019-07-05,"731013                   HANNIBAL LEASE           6,89         6,89",0.0,6.89,0.0,0.0,0,
2019-07-05,"320075                   ICF                     179,6          182",179.6182,182.0,174.22,184.8,4026657,29337.68
2019-07-05,"644001                   MAGASIN GENERAL         34,99        34,81",,34.99,34.99,34.99,702,2449.3
2019-07-05,"100010                   MONOPRIX                 9,15         9,15",,9.1,9.0,9.2,21251731,93423.24
2019-07-05,"762001                   MPBS                      5,8          5,8",,5.76,5.63,5.76,58559,33071.13
2019-07-05,"753001                   ONE TECH HOLDING         15,5        15,22",,15.3,15.22,15.5,461325,70668.1
2019-07-05,"570001                   POULINA GP HOLDING      11,89        11,89",0.0,11.89,0.0,0.0,0,
2019-07-05,761001                   SAH                        10           10,10.111,10.0,10.0,10.12,162711,16294.94
2019-07-05,"110025                   SFBT                     23,1         23,1",,23.1,23.0,23.18,6333851,46107.57
2019-07-05,"659001                   SIAME                    2,68         2,68",0.0,2.68,0.0,0.0,0,
2019-07-05,"400005                   SIMPAR                  32,49        32,49",,31.81,31.81,31.81,7512,23889.31
2019-07-05,"678001                   SOMOCER                  1,03         1,05",,1.01,1.01,1.06,97696114,99845.87
2019-07-05,"729001                   SOPAT                     2,1          2,1",,2.09,2.04,2.1,141914,2926.3
2019-07-05,"653001                   SOTETEL                  6,45         6,58",,6.63,6.45,6.64,24610,1613.98
2019-07-05,"763001                   SOTIPAPIER               6,36         6,36",,6.36,6.3,6.36,147415,9362.38
2019-07-05,"666001                   SOTRAPIL                15,01        15,47",,15.45,15.01,15.45,2013,3017.45
2019-07-05,"658001                   SOTUMAG                  2,48         2,46",,2.41,2.41,2.48,180014,
2019-07-05,"656001                   SOTUVER                  9,45         9,46",,9.46,9.45,9.46,241110,22805.06
2019-07-05,"606001                   STAR                   130,96          135",,134.85,130.96,134.85,42,527.73
2019-07-05,"260095                   STB                      3,72         3,72",,3.65,3.65,3.7,10264,3793.15
2019-07-05,744001                   TELNET HOLDING             11           11,,10.9,10.8,11.22,12345641,34088.87
2019-07-05,"727001                   TPR                      4,98         4,95",,4.95,4.84,4.98,443911,21565.65
2019-07-05,"738001                   TUNIS RE                  7,7          7,7",0.0,7.7,0.0,0.0,0,
2019-07-05,"120040                   TUNISAIR                  ,67          ,67",,0.65,0.65,0.67,5490289,35782.94
2019-07-05,"210090                   TUNISIE LEASING F         9,7          9,7",,9.7,9.7,9.7,201,194.0
2019-07-05,"769001                   UADH                     1,29         1,26",,1.29,1.29,1.29,352,45.15
2019-07-05,"390010                   UIB                      21,3         21,3",,21.3,21.29,21.3,684511,145776.1
2019-07-05,"772001                   UNIMED                   10,2        10,39",,10.3,10.2,10.38,688529,70390.13
2019-07-05,"720001                   WIFACK INT BANK          5,92         5,92",,5.92,5.92,5.92,5001,2960.0
2019-07-05,"230035                   AIR LIQUDE TSIE          87,3         87,3",0.0,87.3,0.0,0.0,0,
2019-07-05,"380070                   ALKIMIA                  42,1         42,1",0.0,42.1,0.0,0.0,0,
2019-07-05,"655001                   ASSURANCES SALIM        25,68        25,68",0.0,25.68,0.0,0.0,0,
2019-07-05,"300045                   ASTREE                   37,2         37,2",0.0,37.2,0.0,0.0,0,
2019-07-05,"758001                   BEST LEASE               1,85         1,85",,1.85,1.85,1.85,50003,9250.0
2019-07-05,"130055                   BTE (ADP)                9,55         9,55",0.0,9.55,0.0,0.0,0,
2019-07-05,"735001                   CIMENTS DE BIZERTE       1,16         1,17",,1.15,1.15,1.16,124769,14353.51
2019-07-05,"330090                   ELBENE INDUSTRIE         1,59         1,59",0.0,1.66,0.0,0.0,0,
2019-07-05,"672004                   MODERN LEASING           2,26         2,26",0.0,2.26,0.0,0.0,0,
2019-07-05,250065                   PLAC. TSIE-SICAF           42           42,0.0,42.0,0.0,0.0,0,
2019-07-05,667001                   SIPHAT                      6            6,66.0,6.0,6.0,6.0,601,360.0
